-5.87094e-06,-3.13511e-06,-1.58524e-05
-4.37166e-06,-5.24788e-07,-1.54041e-05
-5.81955e-06,-3.85085e-06,-1.54453e-05
-6.21134e-06,-4.80475e-06,-1.49545e-05
-6.21134e-06,-4.80475e-06,-1.49545e-05
-5.3425e-06,-5.39837e-06,-1.50695e-05
-4.8493e-06,-8.96314e-06,-1.46624e-05
-4.82165e-06,-3.47244e-06,-1.48819e-05
-5.65694e-06,-5.93481e-06,-1.51432e-05
-5.66628e-06,-6.87076e-06,-1.46386e-05
-6.02342e-06,-7.56445e-06,-1.42763e-05
-6.02342e-06,-7.56445e-06,-1.42763e-05
-4.12302e-06,-1.05596e-05,-1.41858e-05
-5.50783e-06,-5.33824e-06,-1.38421e-05
-5.20729e-06,-2.90264e-06,-1.58584e-05
-5.25525e-06,-3.81778e-06,-1.58034e-05
-5.70126e-06,-4.61386e-06,-1.51002e-05
-5.63494e-06,-1.21221e-05,-1.33819e-05
-5.63494e-06,-1.21221e-05,-1.33819e-05
-5.0961e-06,-7.35152e-06,-1.39551e-05
-6.48003e-06,-6.69571e-06,-1.51922e-05
-6.2354e-06,-7.01909e-06,-1.4728e-05
-5.91013e-06,-7.11779e-06,-1.49418e-05
-5.30418e-06,-1.3927e-05,-1.36569e-05
-4.70334e-06,-9.92172e-06,-1.38485e-05
-4.70334e-06,-9.92172e-06,-1.38485e-05
-5.95316e-06,-9.53478e-06,-1.49112e-05
-5.75023e-06,-1.01396e-05,-1.47775e-05
-6.21811e-06,-1.13582e-05,-1.40467e-05
-4.74553e-06,-1.72516e-05,-1.3459e-05
-5.61461e-06,-1.24015e-05,-1.35275e-05
-5.5913e-06,-1.09671e-05,-1.5221e-05
-5.5913e-06,-1.09671e-05,-1.5221e-05
-6.74003e-06,-1.06595e-05,-1.52714e-05
-6.58033e-06,-1.06723e-05,-1.52141e-05
-6.22086e-06,-1.75501e-05,-1.37602e-05
-5.18639e-06,-1.25105e-05,-1.40849e-05
-7.03407e-06,-1.26616e-05,-1.47632e-05
-7.11837e-06,-1.24302e-05,-1.47416e-05
-7.11837e-06,-1.24302e-05,-1.47416e-05
-6.79091e-06,-1.28106e-05,-1.3749e-05
-6.56867e-06,-1.28191e-05,-1.41513e-05
-6.40059e-06,-9.65873e-06,-1.43435e-05
-6.60759e-06,-1.11863e-05,-1.37826e-05
-7.22524e-06,-1.12877e-05,-1.33655e-05
-7.28705e-06,-1.1343e-05,-1.32829e-05
-7.28705e-06,-1.1343e-05,-1.32829e-05
-7.47431e-06,-1.13316e-05,-1.33849e-05
-6.72808e-06,-1.08041e-05,-1.2447e-05
-6.79372e-06,-1.047e-05,-1.26365e-05
-6.94955e-06,-1.06448e-05,-1.23838e-05
-5.79896e-06,-1.05084e-05,-1.26842e-05
-7.16029e-06,-1.07917e-05,-1.31794e-05
-7.16029e-06,-1.07917e-05,-1.31794e-05
-7.60968e-06,-1.17793e-05,-1.20592e-05
-7.41056e-06,-1.17963e-05,-1.21842e-05
-7.26924e-06,-1.17097e-05,-1.23828e-05
-7.55192e-06,-1.16051e-05,-1.21114e-05
-6.27881e-06,-1.09571e-05,-1.31951e-05
-5.73307e-06,-1.10455e-05,-1.26853e-05
-5.73307e-06,-1.10455e-05,-1.26853e-05
-5.67165e-06,-1.1184e-05,-1.2011e-05
-6.23312e-06,-1.18378e-05,-1.24283e-05
-6.23721e-06,-1.20786e-05,-1.25376e-05
-6.87757e-06,-1.2164e-05,-1.26042e-05
-5.86469e-06,-1.21419e-05,-1.26185e-05
-5.17134e-06,-1.24983e-05,-1.232e-05
-5.17134e-06,-1.24983e-05,-1.232e-05
-5.14011e-06,-1.28433e-05,-1.2156e-05
-5.03894e-06,-1.30951e-05,-1.22565e-05
-5.28942e-06,-1.21342e-05,-1.262e-05
-5.3255e-06,-1.29809e-05,-1.18629e-05
-5.21589e-06,-1.30827e-05,-1.1851e-05
-4.99682e-06,-1.30148e-05,-1.1857e-05
-4.99682e-06,-1.30148e-05,-1.1857e-05
-4.90054e-06,-1.30342e-05,-1.20916e-05
-5.24534e-06,-1.28583e-05,-1.21854e-05
-5.00353e-06,-1.27937e-05,-1.13489e-05
-4.98831e-06,-1.22339e-05,-1.13907e-05
-4.53131e-06,-1.21556e-05,-1.14482e-05
-5.0285e-06,-1.33968e-05,-1.10008e-05
-5.0285e-06,-1.33968e-05,-1.10008e-05
-5.0509e-06,-1.26367e-05,-1.17488e-05
-4.6526e-06,-1.15365e-05,-1.1788e-05
-4.87369e-06,-3.72728e-06,-2.01671e-05
-4.76122e-06,-4.34747e-06,-2.00943e-05
-4.77414e-06,-4.14212e-06,-1.99899e-05
-3.5075e-07,2.12919e-05,-2.74671e-05
-3.5075e-07,2.12919e-05,-2.74671e-05
-1.56008e-09,2.20696e-05,-2.78057e-05
2.52584e-06,1.25226e-05,-1.9863e-05
2.47363e-06,1.24197e-05,-1.97354e-05
3.00019e-06,1.2808e-05,-1.99712e-05
3.12245e-06,1.40072e-05,-2.04093e-05
